ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_success,m_win_pct,m_avg_return_pct,m_net_return_pct,m_take_profit,m_stop_loss,m_profit_factor,m_returns,m1_trades,m1_success,m1_win_pct,m1_avg_return_pct,m2_trades,m2_success,m2_win_pct,m2_avg_return_pct,m3_trades,m3_success,m3_win_pct,m3_avg_return_pct,v_trades,v_success,v_win_pct,v_avg_return_pct,v_profit_factor,v_returns,o_trades,o_success,o_win_pct,o_avg_return_pct,o_profit_factor,o_returns,first_trade_date,last_trade_date,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score
GOAU4,r10_swing_GOAU4_open_tp8_0_sl5_0_cap20__3f__close_vs_ema200=far_dn__close_vs_ema9=dn_1_5__gap_pct=flat,open_tp8_0_sl5_0_cap20,open -> alvo 8% / stop 5% em ate 20 pregoes,open,target_stop_swing,8.0000,5.0000,20,3,Fechamento vs EMA200: muito abaixo; Fechamento vs EMA9: abaixo leve; Gap da abertura: neutro,"close_vs_ema200,close_vs_ema9,gap_pct",30,26,86.6667,6.9106,207.3178,26,2,21.7318,8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;4.658904;4.658904;8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,12,10,83.3333,7.4432,8,6,75.0000,4.7500,10,10,100.0000,8.0000,16,12,75.0000,6.1416,10.8265,8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;6.132565;6.132565;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,0,0,0.0000,0.0000,0.0000,,2019-05-17,2025-05-08,70.3183,2.9532e-05,0.0227501,5.4992,7.8886,PASSOU 3/3 (83%/75%/100%),7.25605e-05,630.5306
VBBR3,r10_swing_VBBR3_close_tp6_0_sl4_0_cap20__3f__close_vs_ema200=up_5_10__close_vs_sma50=near__rsi_14=neutral_high,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs EMA200: acima forte; Fechamento vs MM50: perto do equilibrio; RSI 14 periodos: RSI neutro alto,"close_vs_ema200,close_vs_sma50,rsi_14",30,26,86.6667,4.6667,140.0000,26,4,9.7500,-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,22,20,90.9091,5.0909,0,0,0.0000,0.0000,8,6,75.0000,3.5000,24,20,83.3333,4.3333,7.5000,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2019-04-04,2025-08-25,70.3183,2.9532e-05,0.000545478,3.3333,5.6667,PASSOU 2/2 (90%/—/75%),7.25605e-05,630.3819
SLCE3,r10_swing_SLCE3_close_tp8_0_sl5_0_cap20__3f__close_vs_ema200=far_dn__close_vs_sma5=near__sma20_vs_sma50=dn_1_5,close_tp8_0_sl5_0_cap20,close -> alvo 8% / stop 5% em ate 20 pregoes,close,target_stop_swing,8.0000,5.0000,20,3,Fechamento vs EMA200: muito abaixo; Fechamento vs MM5: perto do equilibrio; MM20 vs MM50: abaixo leve,"close_vs_ema200,close_vs_sma5,sma20_vs_sma50",30,26,86.6667,6.2667,188.0000,26,4,10.4000,8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,18,14,77.7778,5.1111,2,2,100.0000,8.0000,10,10,100.0000,8.0000,16,12,75.0000,6.8664,INF,4.253964;4.253964;2.676866;2.676866;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,0,0,0.0000,0.0000,0.0000,,2019-03-12,2025-10-17,70.3183,2.9532e-05,0.0227501,4.5333,7.5667,PASSOU 2/2 (77%/—/100%),7.25605e-05,630.0514
SLCE3,r10_swing_SLCE3_open_tp6_0_sl4_0_cap20__3f__close_vs_ema200=far_dn__prev_ret_1d=flat__sma20_slope_5d=dn_1_5,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs EMA200: muito abaixo; Retorno acumulado 1D: neutro; Inclinacao da MM20 em 5D: abaixo leve,"close_vs_ema200,prev_ret_1d,sma20_slope_5d",34,30,88.2353,4.8235,164.0000,30,4,11.2500,6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,20,16,80.0000,4.0000,6,6,100.0000,6.0000,8,8,100.0000,6.0000,18,14,77.7778,5.3794,INF,4.452922;4.452922;1.962023;1.962023;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2019-01-02,2025-10-20,73.3788,4.12146e-06,0.00921105,3.6471,5.7059,PASSOU 3/3 (80%/100%/100%),1.67511e-05,628.9406
ENEV3,r10_swing_ENEV3_close_tp6_0_sl4_0_cap15__2f__close_vs_sma50=up_5_10__month_of_year=q4,close_tp6_0_sl4_0_cap15,close -> alvo 6% / stop 4% em ate 15 pregoes,close,target_stop_swing,6.0000,4.0000,15,2,Fechamento vs MM50: acima forte; Mes do ano (trimestre): quarto trimestre,"close_vs_sma50,month_of_year",47,40,85.1064,4.5106,212.0000,40,7,8.5714,-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000,35,30,85.7143,4.5714,0,0,0.0000,0.0000,12,10,83.3333,4.3333,29,23,79.3103,5.0057,147.7629,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;1.662468;1.469848;0.852986;1.697455;-0.989114;2.471577;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2018-10-09,2025-12-26,72.3141,7.42353e-07,0.000797563,3.4468,5.3617,PASSOU 2/2 (85%/—/83%),4.59842e-06,628.8209
VALE3,r10_swing_VALE3_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__month_of_year=q1__vol_ratio_5v20=very_low,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Mes do ano (trimestre): primeiro trimestre; Volatilidade 5D vs 20D: muito baixo,"close_vs_sma200,month_of_year,vol_ratio_5v20",44,38,86.3636,4.6364,204.0000,38,6,9.5000,6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,36,30,83.3333,4.3333,8,8,100.0000,6.0000,0,0,0.0000,0.0000,18,14,77.7778,5.4869,INF,2.641071;2.641071;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;4.741291;4.741291,0,0,0.0000,0.0000,0.0000,,2019-02-07,2025-01-17,73.2903,7.03828e-07,0.00921105,3.5000,5.5455,PASSOU 2/2 (83%/100%/—),4.44504e-06,628.5733
PSSA3,r10_swing_PSSA3_open_tp6_0_sl4_0_cap15__3f__close_vs_ema200=near__drawdown_20d=dd_6_10__rebound_5d=reb_1_3,open_tp6_0_sl4_0_cap15,open -> alvo 6% / stop 4% em ate 15 pregoes,open,target_stop_swing,6.0000,4.0000,15,3,Fechamento vs EMA200: perto do equilibrio; Queda desde maxima 20D: 6% a 10% abaixo da maxima; Distancia desde minima 5D: 1% a 3% acima da minima,"close_vs_ema200,drawdown_20d,rebound_5d",52,46,88.4615,4.8462,252.0000,46,6,11.5000,-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,36,30,83.3333,4.3333,0,0,0.0000,0.0000,16,16,100.0000,6.0000,16,12,75.0000,5.2147,INF,2.649006;2.649006;3.068677;3.068677;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,10,10,100.0000,6.0000,INF,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,2019-05-07,2026-03-18,77.0281,1.45677e-08,0.0227501,3.8846,5.6154,PASSOU 2/2 (83%/—/100%),2.68814e-07,628.4742
CMIN3,r10_swing_CMIN3_close_tp8_0_sl4_0_cap20__3f__close_vs_ema200=near__inside_bar_prev=outside__vol_ratio_5v20=very_low,close_tp8_0_sl4_0_cap20,close -> alvo 8% / stop 4% em ate 20 pregoes,close,target_stop_swing,8.0000,4.0000,20,3,Fechamento vs EMA200: perto do equilibrio; Candle de referencia em inside bar: candle nao interno; Volatilidade 5D vs 20D: muito baixo,"close_vs_ema200,inside_bar_prev,vol_ratio_5v20",30,26,86.6667,6.4000,192.0000,26,4,13.0000,8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;-4.000000;-4.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;-4.000000;-4.000000,0,0,0.0000,0.0000,4,4,100.0000,8.0000,26,22,84.6154,6.1538,32,24,75.0000,6.0553,13.1107,8.000000;8.000000;8.000000;8.000000;-4.000000;-4.000000;8.000000;8.000000;-4.000000;-4.000000;2.115388;2.115388;6.769817;6.769817;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,4,0,0.0000,-4.0000,0.0000,-4.000000;-4.000000;-4.000000;-4.000000,2022-12-19,2026-02-24,70.3183,2.9532e-05,0.00233893,4.8000,7.6000,PASSOU 2/2 (—/100%/84%),7.25605e-05,627.3904
CMIN3,r10_swing_CMIN3_close_tp6_0_sl4_0_cap20__3f__close_vs_ema200=near__inside_bar_prev=outside__vol_ratio_5v20=very_low,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs EMA200: perto do equilibrio; Candle de referencia em inside bar: candle nao interno; Volatilidade 5D vs 20D: muito baixo,"close_vs_ema200,inside_bar_prev,vol_ratio_5v20",30,26,86.6667,4.6667,140.0000,26,4,9.7500,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000,0,0,0.0000,0.0000,4,4,100.0000,6.0000,26,22,84.6154,4.4615,32,26,81.2500,4.5072,10.0144,6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;-4.000000;-4.000000;2.115388;2.115388;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,4,0,0.0000,-4.0000,0.0000,-4.000000;-4.000000;-4.000000;-4.000000,2022-12-19,2026-02-24,70.3183,2.9532e-05,0.000203518,3.3333,5.6667,PASSOU 2/2 (—/100%/84%),7.25605e-05,625.1758
GOAU4,r10_swing_GOAU4_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__close_vs_sma5=near__sma5_vs_sma20=near,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Fechamento vs MM5: perto do equilibrio; MM5 vs MM20: perto do equilibrio,"close_vs_sma200,close_vs_sma5,sma5_vs_sma20",30,26,86.6667,4.6667,140.0000,26,4,9.7500,-4.000000;-4.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,22,18,81.8182,4.1818,6,6,100.0000,6.0000,2,2,100.0000,6.0000,22,18,81.8182,4.1818,6.7500,-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2019-05-24,2025-05-27,70.3183,2.9532e-05,0.00141884,3.3333,5.6667,PASSOU 2/2 (81%/100%/—),7.25605e-05,622.3896
PRIO3,r10_swing_PRIO3_close_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__rsi_14=neutral_low__sma50_slope_10d=dn_1_5,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; RSI 14 periodos: RSI neutro baixo; Inclinacao da MM50 em 10D: abaixo leve,"close_vs_sma200,rsi_14,sma50_slope_10d",58,48,82.7586,4.6469,269.5220,48,6,12.2067,6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;-0.025052;-0.025052;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;2.786067;2.786067;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,8,6,75.0000,3.5000,50,42,84.0000,4.8304,40,32,80.0000,4.0000,6.0000,6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2022-07-07,2025-10-21,71.0915,3.02926e-07,7.39258e-05,3.7849,5.3920,PASSOU 2/2 (—/75%/84%),2.34815e-06,622.1216
PETR4,r10_swing_PETR4_close_tp6_0_sl4_0_cap15__3f__close_vs_sma200=far_dn__days_to_options_expiry=far__gap_pct=flat,close_tp6_0_sl4_0_cap15,close -> alvo 6% / stop 4% em ate 15 pregoes,close,target_stop_swing,6.0000,4.0000,15,3,Fechamento vs MM200: muito abaixo; Dias ate vencimento de opcoes B3: vencimento distante; Gap da abertura: neutro,"close_vs_sma200,days_to_options_expiry,gap_pct",56,46,82.1429,4.4572,249.6037,46,8,8.8001,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;2.801841;2.801841;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,46,36,78.2609,4.1218,0,0,0.0000,0.0000,10,10,100.0000,6.0000,18,14,77.7778,5.7788,INF,5.225112;5.225112;4.783738;4.783738;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2018-06-21,2025-06-06,70.1586,7.52986e-07,0.00921105,3.5000,5.2930,PASSOU 2/2 (78%/—/100%),4.59842e-06,622.0972
PETR3,r10_swing_PETR3_close_tp6_0_sl4_0_cap20__3f__close_vs_ema21=near__close_vs_sma50=dn_1_5__drawdown_5d=near_high,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs EMA21: perto do equilibrio; Fechamento vs MM50: abaixo leve; Queda desde maxima 5D: perto da maxima,"close_vs_ema21,close_vs_sma50,drawdown_5d",32,28,87.5000,4.7500,152.0000,28,4,10.5000,-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,14,10,71.4286,3.1429,4,4,100.0000,6.0000,14,14,100.0000,6.0000,18,14,77.7778,5.2181,INF,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;1.998789;1.998789;2.964307;2.964307;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2019-05-08,2025-11-04,71.9314,1.10526e-05,0.00921105,3.5000,5.6875,PASSOU 3/3 (71%/100%/100%),3.494e-05,621.8086
CMIN3,r10_swing_CMIN3_close_tp6_0_sl4_0_cap15__3f__days_since_options_expiry=settled__positive_days_10d=strong__sma5_vs_sma20=up_1_5,close_tp6_0_sl4_0_cap15,close -> alvo 6% / stop 4% em ate 15 pregoes,close,target_stop_swing,6.0000,4.0000,15,3,Dias desde vencimento de opcoes B3: ja distante do vencimento; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; MM5 vs MM20: acima leve,"days_since_options_expiry,positive_days_10d,sma5_vs_sma20",40,34,85.0000,4.5000,180.0000,34,6,8.5000,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,8,8,100.0000,6.0000,32,26,81.2500,4.1250,20,16,80.0000,4.7660,12.9150,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;3.660190;3.660190,2,2,100.0000,6.0000,INF,6.000000;6.000000,2021-04-23,2026-01-23,70.9274,4.77748e-06,0.00364523,3.2500,5.5000,PASSOU 2/2 (—/100%/81%),1.81218e-05,621.6648
VIVA3,r10_swing_VIVA3_close_tp8_0_sl5_0_cap20__3f__close_vs_sma200=far_dn__month_of_year=q1__sma50_slope_10d=near,close_tp8_0_sl5_0_cap20,close -> alvo 8% / stop 5% em ate 20 pregoes,close,target_stop_swing,8.0000,5.0000,20,3,Fechamento vs MM200: muito abaixo; Mes do ano (trimestre): primeiro trimestre; Inclinacao da MM50 em 10D: perto do equilibrio,"close_vs_sma200,month_of_year,sma50_slope_10d",34,30,88.2353,6.4706,220.0000,30,4,12.0000,8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,0,0,0.0000,0.0000,26,22,84.6154,6.0000,8,8,100.0000,8.0000,16,12,75.0000,4.7500,4.8000,8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;-5.000000;-5.000000;8.000000;8.000000,0,0,0.0000,0.0000,0.0000,,2022-02-07,2025-03-31,73.3788,4.12146e-06,0.0227501,4.9412,7.6176,PASSOU 2/2 (—/84%/100%),1.67511e-05,621.3321
VAMO3,r10_swing_VAMO3_open_tp8_0_sl5_0_cap15__3f__days_to_options_expiry=near__positive_days_10d=weak__sma50_slope_10d=dn_1_5,open_tp8_0_sl5_0_cap15,open -> alvo 8% / stop 5% em ate 15 pregoes,open,target_stop_swing,8.0000,5.0000,15,3,Dias ate vencimento de opcoes B3: vencimento proximo; Dias positivos nos ultimos 10 pregoes: 0 a 3 dias positivos em 10D; Inclinacao da MM50 em 10D: abaixo leve,"days_to_options_expiry,positive_days_10d,sma50_slope_10d",34,30,88.2353,6.4706,220.0000,30,4,12.0000,8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000,0,0,0.0000,0.0000,12,12,100.0000,8.0000,22,18,81.8182,5.6364,16,12,75.0000,4.7500,4.8000,8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,0,0,0.0000,0.0000,0.0000,,2022-07-12,2025-10-17,73.3788,4.12146e-06,0.0227501,4.9412,7.6176,PASSOU 2/2 (—/100%/81%),1.67511e-05,621.3321
VAMO3,r10_swing_VAMO3_open_tp8_0_sl5_0_cap20__3f__days_to_options_expiry=near__positive_days_10d=weak__sma50_slope_10d=dn_1_5,open_tp8_0_sl5_0_cap20,open -> alvo 8% / stop 5% em ate 20 pregoes,open,target_stop_swing,8.0000,5.0000,20,3,Dias ate vencimento de opcoes B3: vencimento proximo; Dias positivos nos ultimos 10 pregoes: 0 a 3 dias positivos em 10D; Inclinacao da MM50 em 10D: abaixo leve,"days_to_options_expiry,positive_days_10d,sma50_slope_10d",34,30,88.2353,6.4706,220.0000,30,4,12.0000,8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000,0,0,0.0000,0.0000,12,12,100.0000,8.0000,22,18,81.8182,5.6364,16,12,75.0000,4.7500,4.8000,8.000000;8.000000;8.000000;8.000000;-5.000000;-5.000000;-5.000000;-5.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000;8.000000,0,0,0.0000,0.0000,0.0000,,2022-07-12,2025-10-17,73.3788,4.12146e-06,0.0227501,4.9412,7.6176,PASSOU 2/2 (—/100%/81%),1.67511e-05,621.3321
PETR4,r10_swing_PETR4_close_tp6_0_sl4_0_cap15__3f__close_vs_sma200=far_dn__days_to_options_expiry=far__gap_vs_atr14=rel_near,close_tp6_0_sl4_0_cap15,close -> alvo 6% / stop 4% em ate 15 pregoes,close,target_stop_swing,6.0000,4.0000,15,3,Fechamento vs MM200: muito abaixo; Dias ate vencimento de opcoes B3: vencimento distante; Gap vs ATR14: perto do normal,"close_vs_sma200,days_to_options_expiry,gap_vs_atr14",82,66,80.4878,4.0488,332.0000,66,16,6.1875,6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;-4.000000;-4.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;-4.000000;-4.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,72,56,77.7778,3.7778,0,0,0.0000,0.0000,10,10,100.0000,6.0000,18,14,77.7778,5.7788,INF,5.225112;5.225112;4.783738;4.783738;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000;6.000000,0,0,0.0000,0.0000,0.0000,,2018-06-18,2025-06-06,70.6296,1.68408e-08,0.00921105,3.1951,4.7805,PASSOU 2/2 (77%/—/100%),2.95016e-07,621.0710
