rank,ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_win_pct,m_avg_return_pct,m_profit_factor,m_take_profit,m_stop_loss,m1_trades,m1_win_pct,m1_avg_return_pct,m2_trades,m2_win_pct,m2_avg_return_pct,m3_trades,m3_win_pct,m3_avg_return_pct,v_trades,v_win_pct,v_avg_return_pct,v_profit_factor,o_trades,o_win_pct,o_avg_return_pct,o_profit_factor,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score,first_trade_date,last_trade_date
1,FLRY3,r10_swing_FLRY3_close_tp4_0_sl4_0_cap15__3f__close_vs_sma200=far_up__day_of_month_bucket=end__sma20_slope_5d=near,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs MM200: muito acima; Dia do mes (bucket): fim do mes; Inclinacao da MM20 em 5D: perto do equilibrio,"close_vs_sma200,day_of_month_bucket,sma20_slope_5d",34,100.0000,4.0000,INF,34,0,28,100.0000,4.0000,6,100.0000,4.0000,0,0.0000,0.0000,18,100.0000,4.0000,INF,4,0.0000,-4.0000,0.0000,89.8482,2.76436e-09,1.10526e-05,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),7.81426e-08,756.2668,2019-08-26,2026-02-27
2,FLRY3,r10_swing_FLRY3_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=far_up__day_of_month_bucket=end__sma20_slope_5d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: muito acima; Dia do mes (bucket): fim do mes; Inclinacao da MM20 em 5D: perto do equilibrio,"close_vs_sma200,day_of_month_bucket,sma20_slope_5d",34,100.0000,4.0000,INF,34,0,28,100.0000,4.0000,6,100.0000,4.0000,0,0.0000,0.0000,18,100.0000,4.0000,INF,4,0.0000,-4.0000,0.0000,89.8482,2.76436e-09,1.10526e-05,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),7.81426e-08,756.2668,2019-08-26,2026-02-27
3,FLRY3,r10_swing_FLRY3_open_tp4_0_sl4_0_cap15__3f__close_vs_ema200=far_up__close_vs_sma20=up_1_5__range_position_10d=middle,open_tp4_0_sl4_0_cap15,open -> alvo 4% / stop 4% em ate 15 pregoes,open,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: muito acima; Fechamento vs MM20: acima leve; Posicao no range 10D: fechou no meio,"close_vs_ema200,close_vs_sma20,range_position_10d",36,94.4444,3.5556,17.0000,34,2,28,92.8571,3.4286,0,0.0000,0.0000,8,100.0000,4.0000,20,100.0000,4.0000,INF,28,64.2857,1.1429,1.8000,81.8550,4.83165e-08,3.87556e-06,2.8889,4.0000,PASSOU 2/2 (92%/—/100%),5.84958e-07,723.8988,2019-11-13,2026-04-22
1,GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap15__3f__month_of_year=q4__sma50_slope_20d=up_5_10__volume_ratio_20d=very_low,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): quarto trimestre; Inclinacao da MM50 em 20D: acima forte; Volume vs media 20D: muito baixo,"month_of_year,sma50_slope_20d,volume_ratio_20d",40,100.0000,4.0000,INF,40,0,22,100.0000,4.0000,18,100.0000,4.0000,0,0.0000,0.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,91.2375,1.27544e-10,1.10526e-05,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),8.84985e-09,760.4347,2019-11-19,2025-12-30
2,GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__sma50_slope_20d=up_5_10__volume_ratio_20d=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Inclinacao da MM50 em 20D: acima forte; Volume vs media 20D: muito baixo,"month_of_year,sma50_slope_20d,volume_ratio_20d",40,100.0000,4.0000,INF,40,0,22,100.0000,4.0000,18,100.0000,4.0000,0,0.0000,0.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,91.2375,1.27544e-10,1.10526e-05,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),8.84985e-09,760.4347,2019-11-19,2025-12-30
3,GGBR4,r10_swing_GGBR4_close_tp4_0_sl4_0_cap15__3f__month_of_year=q4__positive_days_5d=soft_weak__sma50_slope_20d=up_5_10,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): quarto trimestre; Dias positivos nos ultimos 5 pregoes: 2 dias positivos em 5D; Inclinacao da MM50 em 20D: acima forte,"month_of_year,positive_days_5d,sma50_slope_20d",36,100.0000,4.0000,INF,36,0,20,100.0000,4.0000,16,100.0000,4.0000,0,0.0000,0.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.87556e-06,4.0000,4.0000,PASSOU 2/2 (100%/100%/—),3.71103e-08,758.2960,2019-12-03,2025-12-30
1,GOAU4,r10_swing_GOAU4_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__drawdown_10d=dd_3_6__prev_ret_1d=flat,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Queda desde maxima 10D: 3% a 6% abaixo da maxima; Retorno acumulado 1D: neutro,"close_vs_sma200,drawdown_10d,prev_ret_1d",36,94.4444,5.4444,25.5000,34,2,22,90.9091,5.0909,6,100.0000,6.0000,8,100.0000,6.0000,20,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,81.8550,4.83165e-08,3.87556e-06,4.6111,6.0000,PASSOU 3/3 (90%/100%/100%),5.84958e-07,757.6764,2019-05-27,2025-05-26
2,GOAU4,r10_swing_GOAU4_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__drawdown_10d=dd_3_6__prev_ret_1d_z20=rel_near,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; Queda desde maxima 10D: 3% a 6% abaixo da maxima; Retorno 1D em z-score 20D: perto do normal,"close_vs_sma200,drawdown_10d,prev_ret_1d_z20",32,93.7500,5.3750,22.5000,30,2,22,90.9091,5.0909,6,100.0000,6.0000,4,100.0000,6.0000,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,79.8525,3.72109e-07,3.1686e-05,4.4375,6.0000,PASSOU 3/3 (90%/100%/100%),2.72006e-06,749.2236,2019-05-27,2025-05-26
3,GOAU4,r10_swing_GOAU4_open_tp6_0_sl4_0_cap20__3f__close_vs_sma200=far_dn__sma5_vs_sma20=near__volume_ratio_5v20=low,open_tp6_0_sl4_0_cap20,open -> alvo 6% / stop 4% em ate 20 pregoes,open,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs MM200: muito abaixo; MM5 vs MM20: perto do equilibrio; Volume 5D vs 20D: baixo,"close_vs_sma200,sma5_vs_sma20,volume_ratio_5v20",32,93.7500,5.3750,22.5000,30,2,24,91.6667,5.1667,8,100.0000,6.0000,0,0.0000,0.0000,16,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,79.8525,3.72109e-07,3.1686e-05,4.4375,6.0000,PASSOU 2/2 (91%/100%/—),2.72006e-06,749.2236,2019-05-28,2025-05-27
1,IGTI11,r10_swing_IGTI11_close_tp4_0_sl4_0_cap20__3f__drawdown_20d=dd_10_15__prev_ret_10d=dn_5_8__prev_ret_20d=shock_dn,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Queda desde maxima 20D: 10% a 15% abaixo da maxima; Retorno acumulado 10D: queda de 5% a 8%; Retorno acumulado 20D: choque de baixa,"drawdown_20d,prev_ret_10d,prev_ret_20d",34,88.2353,3.0588,7.5000,30,4,0,0.0000,0.0000,14,85.7143,2.8571,20,90.0000,3.2000,16,100.0000,4.0000,INF,4,50.0000,0.6111,1.4400,73.3788,4.12146e-06,3.1686e-05,2.1176,3.7647,PASSOU 2/2 (—/85%/90%),1.67511e-05,691.2433,2022-03-17,2026-05-20
1,IRBR3,r10_swing_IRBR3_close_tp4_0_sl4_0_cap15__3f__days_to_options_expiry=far__drawdown_20d=dd_6_10__rebound_10d=reb_1_3,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Dias ate vencimento de opcoes B3: vencimento distante; Queda desde maxima 20D: 6% a 10% abaixo da maxima; Distancia desde minima 10D: 1% a 3% acima da minima,"days_to_options_expiry,drawdown_20d,rebound_10d",88,86.3636,2.9091,6.3333,76,12,34,82.3529,2.5882,38,89.4737,3.1579,16,87.5000,3.0000,16,100.0000,4.0000,INF,2,100.0000,4.0000,INF,77.6611,4.5024e-12,3.1686e-05,2.2727,3.4545,PASSOU 3/3 (82%/89%/87%),8.05137e-10,705.3310,2018-05-25,2026-04-01
2,IRBR3,r10_swing_IRBR3_close_tp4_0_sl4_0_cap20__3f__days_to_options_expiry=far__drawdown_20d=dd_6_10__rebound_10d=reb_1_3,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Dias ate vencimento de opcoes B3: vencimento distante; Queda desde maxima 20D: 6% a 10% abaixo da maxima; Distancia desde minima 10D: 1% a 3% acima da minima,"days_to_options_expiry,drawdown_20d,rebound_10d",88,86.3636,2.9091,6.3333,76,12,34,82.3529,2.5882,38,89.4737,3.1579,16,87.5000,3.0000,16,100.0000,4.0000,INF,2,100.0000,4.0000,INF,77.6611,4.5024e-12,3.1686e-05,2.2727,3.4545,PASSOU 3/3 (82%/89%/87%),8.05137e-10,705.3310,2018-05-25,2026-04-01
3,IRBR3,r10_swing_IRBR3_close_tp4_0_sl4_0_cap15__3f__days_to_options_expiry=far__drawdown_20d=dd_6_10__rebound_5d=reb_1_3,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Dias ate vencimento de opcoes B3: vencimento distante; Queda desde maxima 20D: 6% a 10% abaixo da maxima; Distancia desde minima 5D: 1% a 3% acima da minima,"days_to_options_expiry,drawdown_20d,rebound_5d",110,80.0000,2.4000,4.0000,88,22,48,70.8333,1.6667,38,89.4737,3.1579,24,83.3333,2.6667,28,100.0000,4.0000,INF,4,50.0000,0.0000,1.0000,71.5703,1.56518e-10,6.07833e-08,1.8182,2.9818,PASSOU 3/3 (70%/89%/83%),1.04231e-08,686.0930,2018-05-23,2026-04-01
1,ISAE4,r10_swing_ISAE4_close_tp4_0_sl4_0_cap15__3f__month_of_year=q2__sma20_vs_sma50=near__sma5_vs_sma20=dn_1_5,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Mes do ano (trimestre): segundo trimestre; MM20 vs MM50: perto do equilibrio; MM5 vs MM20: abaixo leve,"month_of_year,sma20_vs_sma50,sma5_vs_sma20",56,92.8571,3.6433,26.5030,52,2,8,100.0000,4.0000,16,75.0000,2.7515,32,100.0000,4.0000,16,100.0000,4.0000,INF,8,0.0000,-0.6896,0.1719,83.0243,7.10809e-11,3.1686e-05,3.1792,3.9645,PASSOU 3/3 (100%/75%/100%),5.87113e-09,728.6726,2019-04-01,2026-05-22
2,ISAE4,r10_swing_ISAE4_close_tp4_0_sl4_0_cap20__3f__month_of_year=q2__sma20_vs_sma50=near__sma5_vs_sma20=dn_1_5,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): segundo trimestre; MM20 vs MM50: perto do equilibrio; MM5 vs MM20: abaixo leve,"month_of_year,sma20_vs_sma50,sma5_vs_sma20",56,92.8571,3.5881,26.1167,52,2,8,100.0000,4.0000,16,75.0000,2.5584,32,100.0000,4.0000,16,100.0000,4.0000,INF,8,0.0000,-0.6896,0.1719,83.0243,7.10809e-11,3.1686e-05,3.0964,3.9369,PASSOU 3/3 (100%/75%/100%),5.87113e-09,728.0102,2019-04-01,2026-05-22
3,ISAE4,r10_swing_ISAE4_open_tp4_0_sl3_0_cap20__3f__month_of_year=q4__range_position_10d=near_high__sma50_slope_20d=up_1_5,open_tp4_0_sl3_0_cap20,open -> alvo 4% / stop 3% em ate 20 pregoes,open,target_stop_swing,4.0000,3.0000,20,3,Mes do ano (trimestre): quarto trimestre; Posicao no range 10D: fechou perto da maxima; Inclinacao da MM50 em 20D: acima leve,"month_of_year,range_position_10d,sma50_slope_20d",32,93.7500,3.5625,20.0000,30,2,24,91.6667,3.4167,0,0.0000,0.0000,8,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,79.8525,3.72109e-07,3.87556e-06,2.9062,4.0000,PASSOU 2/2 (91%/—/100%),2.72006e-06,718.0297,2018-11-06,2025-11-10
1,ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__rsi_14=neutral_high__volume_spike_1d=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; RSI 14 periodos: RSI neutro alto; Spike de volume vs maximo 5D: muito baixo,"close_vs_sma200,rsi_14,volume_spike_1d",46,100.0000,4.0000,INF,46,0,6,100.0000,4.0000,26,100.0000,4.0000,14,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,92.2924,5.9468e-12,3.87556e-06,4.0000,4.0000,PASSOU 3/3 (100%/100%/100%),9.19565e-10,764.0998,2018-10-02,2025-03-10
2,ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__drawdown_20d=dd_1_3__rsi_14=neutral_high,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Queda desde maxima 20D: 1% a 3% abaixo da maxima; RSI 14 periodos: RSI neutro alto,"close_vs_sma200,drawdown_20d,rsi_14",46,100.0000,4.0000,INF,46,0,2,100.0000,4.0000,32,100.0000,4.0000,12,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,92.2924,5.9468e-12,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (—/100%/100%),9.19565e-10,763.0433,2020-11-06,2025-02-21
3,ITSA4,r10_swing_ITSA4_close_tp4_0_sl4_0_cap20__3f__close_vs_sma200=near__compression_3v20=normal__rsi_14=neutral_high,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: perto do equilibrio; Compressao 3D vs 20D: normal; RSI 14 periodos: RSI neutro alto,"close_vs_sma200,compression_3v20,rsi_14",36,100.0000,4.0000,INF,36,0,4,100.0000,4.0000,24,100.0000,4.0000,8,100.0000,4.0000,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.87556e-06,4.0000,4.0000,PASSOU 3/3 (100%/100%/100%),3.71103e-08,758.2960,2020-11-05,2025-03-13
1,ITUB4,r10_swing_ITUB4_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__sma20_vs_sma50=near__vol_ratio_5v20=normal,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; MM20 vs MM50: perto do equilibrio; Volatilidade 5D vs 20D: normal,"month_of_year,sma20_vs_sma50,vol_ratio_5v20",70,82.8571,2.8016,5.9029,58,10,40,90.0000,3.2000,2,0.0000,-4.0000,28,78.5714,2.7184,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,72.3831,1.92478e-08,3.87556e-06,2.1159,3.4286,PASSOU 2/2 (90%/—/78%),3.10462e-07,689.2991,2019-10-07,2025-11-07
2,ITUB4,r10_swing_ITUB4_open_tp4_0_sl4_0_cap20__3f__month_of_year=q4__prev_ret_2d=flat__range_position_10d=lower_band,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Retorno acumulado 2D: neutro; Posicao no range 10D: fechou na metade inferior,"month_of_year,prev_ret_2d,range_position_10d",68,82.3529,2.7872,5.7383,56,10,28,78.5714,2.2857,18,88.8889,3.1111,22,81.8182,3.1605,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,71.6393,4.76687e-08,3.1686e-05,2.0813,3.3936,PASSOU 3/3 (78%/88%/81%),5.84958e-07,685.7344,2018-10-30,2025-12-19
3,ITUB4,r10_swing_ITUB4_open_tp4_0_sl4_0_cap20__3f__close_vs_sma200=far_up__month_of_year=q4__range_ratio_20d=low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM200: muito acima; Mes do ano (trimestre): quarto trimestre; Range vs media 20D: baixo,"close_vs_sma200,month_of_year,range_ratio_20d",35,85.7143,2.9555,7.2468,30,4,18,83.3333,2.6667,5,80.0000,2.4000,12,91.6667,3.6201,20,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,70.6241,1.19139e-05,3.87556e-06,1.9429,3.6412,PASSOU 3/3 (83%/80%/91%),3.63803e-05,682.6381,2018-10-10,2025-12-29
1,KLBN11,r10_swing_KLBN11_close_tp6_0_sl4_0_cap20__3f__month_of_year=q4__range_position_10d=lower_band__sma50_slope_20d=near,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Posicao no range 10D: fechou na metade inferior; Inclinacao da MM50 em 20D: perto do equilibrio,"month_of_year,range_position_10d,sma50_slope_20d",54,85.1852,4.5185,8.6250,46,8,24,91.6667,5.1667,0,0.0000,0.0000,30,80.0000,4.0000,18,100.0000,6.0000,INF,0,0.0000,0.0000,0.0000,73.3996,1.16548e-07,1.10526e-05,3.5926,5.4444,PASSOU 2/2 (91%/—/80%),1.18756e-06,723.6618,2018-10-05,2025-11-26
2,KLBN11,r10_swing_KLBN11_close_tp4_0_sl4_0_cap20__3f__month_of_year=q4__range_position_10d=lower_band__sma50_slope_20d=near,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Mes do ano (trimestre): quarto trimestre; Posicao no range 10D: fechou na metade inferior; Inclinacao da MM50 em 20D: perto do equilibrio,"month_of_year,range_position_10d,sma50_slope_20d",54,85.1852,2.8148,5.7500,46,8,24,91.6667,3.3333,0,0.0000,0.0000,30,80.0000,2.4000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,73.3996,1.16548e-07,1.10526e-05,2.0741,3.5556,PASSOU 2/2 (91%/—/80%),1.18756e-06,691.5138,2018-10-05,2025-11-26
3,KLBN11,r10_swing_KLBN11_open_tp4_0_sl4_0_cap20__3f__close_vs_sma50=dn_1_5__month_of_year=q4__sma50_slope_20d=near,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Fechamento vs MM50: abaixo leve; Mes do ano (trimestre): quarto trimestre; Inclinacao da MM50 em 20D: perto do equilibrio,"close_vs_sma50,month_of_year,sma50_slope_20d",34,88.2353,3.0588,7.5000,30,4,6,83.3333,2.6667,4,100.0000,4.0000,24,87.5000,3.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,73.3788,4.12146e-06,3.1686e-05,2.1176,3.7647,PASSOU 3/3 (83%/100%/87%),1.67511e-05,691.2433,2020-11-09,2025-11-25
1,LREN3,r10_swing_LREN3_close_tp6_0_sl4_0_cap20__3f__close_vs_ema200=dn_5_10__rebound_10d=reb_6_10__vol_ratio_5v20=very_low,close_tp6_0_sl4_0_cap20,close -> alvo 6% / stop 4% em ate 20 pregoes,close,target_stop_swing,6.0000,4.0000,20,3,Fechamento vs EMA200: abaixo forte; Distancia desde minima 10D: 6% a 10% acima da minima; Volatilidade 5D vs 20D: muito baixo,"close_vs_ema200,rebound_10d,vol_ratio_5v20",34,88.2353,4.8235,11.2500,30,4,4,100.0000,6.0000,12,83.3333,4.3333,18,88.8889,4.8889,16,100.0000,6.0000,INF,6,100.0000,6.0000,INF,73.3788,4.12146e-06,3.1686e-05,3.6471,5.7059,PASSOU 3/3 (100%/83%/88%),1.67511e-05,723.4793,2018-07-11,2026-01-16
2,LREN3,r10_swing_LREN3_close_tp4_0_sl4_0_cap10__3f__close_vs_ema200=dn_5_10__days_to_options_expiry=far__drawdown_10d=dd_1_3,close_tp4_0_sl4_0_cap10,close -> alvo 4% / stop 4% em ate 10 pregoes,close,target_stop_swing,4.0000,4.0000,10,3,Fechamento vs EMA200: abaixo forte; Dias ate vencimento de opcoes B3: vencimento distante; Queda desde maxima 10D: 1% a 3% abaixo da maxima,"close_vs_ema200,days_to_options_expiry,drawdown_10d",34,88.2353,3.0588,7.5000,30,4,12,83.3333,2.6667,10,80.0000,2.4000,12,100.0000,4.0000,18,100.0000,4.0000,INF,2,100.0000,4.0000,INF,73.3788,4.12146e-06,1.10526e-05,2.1176,3.7647,PASSOU 3/3 (83%/80%/100%),1.67511e-05,691.7994,2018-06-29,2026-01-20
3,LREN3,r10_swing_LREN3_close_tp4_0_sl4_0_cap15__3f__close_vs_ema200=dn_5_10__days_to_options_expiry=far__drawdown_10d=dd_1_3,close_tp4_0_sl4_0_cap15,close -> alvo 4% / stop 4% em ate 15 pregoes,close,target_stop_swing,4.0000,4.0000,15,3,Fechamento vs EMA200: abaixo forte; Dias ate vencimento de opcoes B3: vencimento distante; Queda desde maxima 10D: 1% a 3% abaixo da maxima,"close_vs_ema200,days_to_options_expiry,drawdown_10d",34,88.2353,3.0588,7.5000,30,4,12,83.3333,2.6667,10,80.0000,2.4000,12,100.0000,4.0000,18,100.0000,4.0000,INF,2,100.0000,4.0000,INF,73.3788,4.12146e-06,1.10526e-05,2.1176,3.7647,PASSOU 3/3 (83%/80%/100%),1.67511e-05,691.7994,2018-06-29,2026-01-20
1,MBRF3,r10_swing_MBRF3_close_tp10_0_sl5_0_cap15__3f__month_of_year=q4__sma20_vs_sma50=far_dn__sma50_slope_20d=far_dn,close_tp10_0_sl5_0_cap15,close -> alvo 10% / stop 5% em ate 15 pregoes,close,target_stop_swing,10.0000,5.0000,15,3,Mes do ano (trimestre): quarto trimestre; MM20 vs MM50: muito abaixo; Inclinacao da MM50 em 20D: muito abaixo,"month_of_year,sma20_vs_sma50,sma50_slope_20d",44,90.9091,8.6364,20.0000,40,4,20,90.0000,8.5000,24,91.6667,8.7500,0,0.0000,0.0000,26,92.3077,8.8462,24.0000,0,0.0000,0.0000,0.0000,78.8405,2.86883e-08,8.00207e-06,7.2727,9.6591,PASSOU 2/2 (90%/91%/—),4.15874e-07,768.8751,2018-10-01,2025-11-12
2,MBRF3,r10_swing_MBRF3_close_tp10_0_sl5_0_cap20__3f__month_of_year=q4__sma20_vs_sma50=far_dn__sma50_slope_20d=far_dn,close_tp10_0_sl5_0_cap20,close -> alvo 10% / stop 5% em ate 20 pregoes,close,target_stop_swing,10.0000,5.0000,20,3,Mes do ano (trimestre): quarto trimestre; MM20 vs MM50: muito abaixo; Inclinacao da MM50 em 20D: muito abaixo,"month_of_year,sma20_vs_sma50,sma50_slope_20d",44,90.9091,8.6364,20.0000,40,4,20,90.0000,8.5000,24,91.6667,8.7500,0,0.0000,0.0000,26,92.3077,8.8462,24.0000,0,0.0000,0.0000,0.0000,78.8405,2.86883e-08,8.00207e-06,7.2727,9.6591,PASSOU 2/2 (90%/91%/—),4.15874e-07,768.8751,2018-10-01,2025-11-12
3,MBRF3,r10_swing_MBRF3_close_tp4_0_sl4_0_cap10__3f__month_of_year=q4__rebound_10d=reb_15p__sma5_vs_sma20=up_5_10,close_tp4_0_sl4_0_cap10,close -> alvo 4% / stop 4% em ate 10 pregoes,close,target_stop_swing,4.0000,4.0000,10,3,Mes do ano (trimestre): quarto trimestre; Distancia desde minima 10D: 15%+ acima da minima; MM5 vs MM20: acima forte,"month_of_year,rebound_10d,sma5_vs_sma20",36,100.0000,4.0000,INF,36,0,12,100.0000,4.0000,2,100.0000,4.0000,22,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,90.3578,9.90122e-10,3.1686e-05,4.0000,4.0000,PASSOU 2/2 (100%/—/100%),3.71103e-08,757.2395,2018-10-16,2025-11-11
1,MULT3,r10_swing_MULT3_close_tp4_0_sl4_0_cap20__3f__sma50_slope_20d=dn_5_10__volume_ratio_5v20=low__volume_spike_1d=very_low,close_tp4_0_sl4_0_cap20,close -> alvo 4% / stop 4% em ate 20 pregoes,close,target_stop_swing,4.0000,4.0000,20,3,Inclinacao da MM50 em 20D: abaixo forte; Volume 5D vs 20D: baixo; Spike de volume vs maximo 5D: muito baixo,"sma50_slope_20d,volume_ratio_5v20,volume_spike_1d",48,87.5000,3.0000,7.0000,42,6,20,100.0000,4.0000,20,70.0000,1.6000,8,100.0000,4.0000,16,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,75.2993,1.01921e-07,3.1686e-05,2.1667,3.6667,PASSOU 3/3 (100%/70%/100%),1.08794e-06,697.3976,2018-06-18,2025-01-29
2,MULT3,r10_swing_MULT3_open_tp4_0_sl4_0_cap20__3f__sma50_slope_20d=dn_5_10__volume_ratio_5v20=low__volume_spike_1d=very_low,open_tp4_0_sl4_0_cap20,open -> alvo 4% / stop 4% em ate 20 pregoes,open,target_stop_swing,4.0000,4.0000,20,3,Inclinacao da MM50 em 20D: abaixo forte; Volume 5D vs 20D: baixo; Spike de volume vs maximo 5D: muito baixo,"sma50_slope_20d,volume_ratio_5v20,volume_spike_1d",46,86.9565,2.9565,6.6667,40,6,20,100.0000,4.0000,18,77.7778,2.2222,8,75.0000,2.0000,18,100.0000,4.0000,INF,0,0.0000,0.0000,0.0000,74.3339,2.68332e-07,1.10526e-05,2.0870,3.6522,PASSOU 3/3 (100%/77%/75%),2.22252e-06,694.4199,2018-06-19,2025-01-30
