rank,ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_win_pct,m_avg_return_pct,m_profit_factor,m_take_profit,m_stop_loss,m1_trades,m1_win_pct,m1_avg_return_pct,m2_trades,m2_win_pct,m2_avg_return_pct,m3_trades,m3_win_pct,m3_avg_return_pct,v_trades,v_win_pct,v_avg_return_pct,v_profit_factor,o_trades,o_win_pct,o_avg_return_pct,o_profit_factor,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score,first_trade_date,last_trade_date
3,CPFE3,r11_day_r11day_CPFE3_open_tp1_0_sl2_0_cap1__3f__close_vs_sma200=up_1_5__drawdown_20d=dd_6_10__sma5_vs_sma20=dn_1_5,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs MM200: acima leve; Queda desde maxima 20D: 6% a 10% abaixo da maxima; MM5 vs MM20: abaixo leve,"close_vs_sma200,drawdown_20d,sma5_vs_sma20",38,84.2105,0.5997,3.4740,32,4,6,100.0000,1.0000,16,75.0000,0.2500,16,87.5000,0.7993,14,100.0000,1.0000,INF,0,0.0000,0.0000,0.0000,69.5829,1.23451e-05,9.14331e-05,0.2472,0.8788,PASSOU 3/3 (100%/75%/87%),0.000529781,634.2666,2019-06-12,2025-09-11
1,CPLE3,r11_day_r11day_CPLE3_open_tp1_0_sl2_0_cap1__3f__day_of_month_bucket=end__drawdown_20d=dd_1_3__prev_ret_20d=shock_up,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Dia do mes (bucket): fim do mes; Queda desde maxima 20D: 1% a 3% abaixo da maxima; Retorno acumulado 20D: choque de alta,"day_of_month_bucket,drawdown_20d,prev_ret_20d",78,76.9231,0.5630,3.4096,60,8,36,83.3333,0.5838,26,76.9231,0.6318,16,62.5000,0.4045,10,100.0000,1.0000,INF,8,50.0000,-0.5000,0.5000,66.4440,9.90687e-07,0.000782767,0.3475,0.7570,PASSOU 3/3 (83%/76%/62%),0.000123929,624.1015,2018-10-26,2026-02-26
2,CPLE3,r11_day_r11day_CPLE3_open_tp1_0_sl2_0_cap1__3f__drawdown_10d=near_high__positive_days_5d=strong__volume_ratio_20d=very_low,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Queda desde maxima 10D: perto da maxima; Dias positivos nos ultimos 5 pregoes: 4 a 5 dias positivos em 5D; Volume vs media 20D: muito baixo,"drawdown_10d,positive_days_5d,volume_ratio_20d",45,80.0000,0.4466,2.2634,36,7,26,76.9231,0.3326,10,80.0000,0.4000,9,88.8889,0.8276,10,100.0000,1.0000,INF,1,100.0000,1.0000,INF,66.1767,2.85109e-05,0.000782767,0.0931,0.7477,PASSOU 3/3 (76%/80%/88%),0.000891939,621.2644,2018-01-03,2026-04-06
3,CPLE3,r11_day_r11mini_CPLE3_close_tp2_0_sl2_0_cap3__3f__month_of_year=q4__range_ratio_20d=low__rebound_10d=reb_3_6,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Mes do ano (trimestre): quarto trimestre; Range vs media 20D: baixo; Distancia desde minima 10D: 3% a 6% acima da minima,"month_of_year,range_ratio_20d,rebound_10d",70,71.4286,1.1448,3.8619,50,14,40,65.0000,0.9318,12,100.0000,2.0000,18,66.6667,1.0478,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,59.9496,0.000168135,0.000782767,0.7724,1.4681,PASSOU 3/3 (65%/100%/66%),0.0027424,618.0175,2018-10-23,2025-12-26
1,CSAN3,r11_day_r11mini_CSAN3_close_tp2_0_sl2_0_cap3__3f__drawdown_20d=dd_1_3__rebound_10d=reb_10_15__volume_ratio_20d=low,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Queda desde maxima 20D: 1% a 3% abaixo da maxima; Distancia desde minima 10D: 10% a 15% acima da minima; Volume vs media 20D: baixo,"drawdown_20d,rebound_10d,volume_ratio_20d",40,80.0000,1.3541,6.5067,32,4,14,71.4286,1.2974,14,71.4286,0.8571,12,100.0000,2.0000,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,65.2424,7.39258e-05,0.000782767,0.9240,1.7470,PASSOU 3/3 (71%/71%/100%),0.00162727,635.1087,2019-01-08,2025-05-28
2,CSAN3,r11_day_r11day_CSAN3_open_tp1_0_sl2_0_cap1__3f__dollar_volume_ratio_20d=low__positive_days_5d=strong__prev_ret_5d_z20=rel_shock_up,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Volume financeiro vs media 20D: baixo; Dias positivos nos ultimos 5 pregoes: 4 a 5 dias positivos em 5D; Retorno 5D em z-score 20D: muito acima do normal,"dollar_volume_ratio_20d,positive_days_5d,prev_ret_5d_z20",84,71.4286,0.3657,1.9503,60,16,50,68.0000,0.2520,12,66.6667,-0.0000,22,81.8182,0.8234,14,100.0000,1.0000,INF,4,50.0000,-0.5000,0.5000,60.9978,4.28594e-05,9.14331e-05,0.1077,0.6094,PASSOU 3/3 (68%/66%/81%),0.00115237,607.3953,2018-01-03,2026-05-08
3,CSAN3,r11_day_r11mini_CSAN3_close_tp2_0_sl1_5_cap3__3f__close_vs_ema21=up_1_5__prev_ret_2d=up_3_5__sma5_vs_sma20=near,close_tp2_0_sl1_5_cap3,close -> alvo 2% / stop 1.5% em ate 3 pregoes,close,target_stop_swing,2.0000,1.5000,3,3,Fechamento vs EMA21: acima leve; Retorno acumulado 2D: alta de 3% a 5%; MM5 vs MM20: perto do equilibrio,"close_vs_ema21,prev_ret_2d,sma5_vs_sma20",58,68.9655,0.9581,3.2745,40,16,38,73.6842,1.0789,10,60.0000,0.6000,10,60.0000,0.8569,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,56.1967,0.001934,0.000782767,0.5578,1.3584,PASSOU 3/3 (73%/60%/60%),0.0109773,605.0420,2018-01-18,2025-12-02
1,CSMG3,r11_day_r11mini_CSMG3_open_tp2_0_sl2_0_cap3__3f__month_of_year=q1__sma20_vs_sma50=dn_1_5__vol_ratio_5v20=very_low,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Mes do ano (trimestre): primeiro trimestre; MM20 vs MM50: abaixo leve; Volatilidade 5D vs 20D: muito baixo,"month_of_year,sma20_vs_sma50,vol_ratio_5v20",62,90.3226,1.6129,9.3333,56,6,0,0.0000,0.0000,26,92.3077,1.6923,36,88.8889,1.5556,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,80.4510,1.08137e-10,0.000782767,1.2903,1.8710,PASSOU 2/2 (—/92%/88%),4.29377e-07,683.6649,2021-02-23,2025-02-07
2,CSMG3,r11_day_r11mini_CSMG3_open_tp2_0_sl2_0_cap3__3f__compression_3v20=low__month_of_year=q1__sma20_vs_sma50=dn_1_5,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Compressao 3D vs 20D: baixo; Mes do ano (trimestre): primeiro trimestre; MM20 vs MM50: abaixo leve,"compression_3v20,month_of_year,sma20_vs_sma50",44,90.9091,1.6364,10.0000,40,4,0,0.0000,0.0000,28,92.8571,1.7143,16,87.5000,1.5000,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,78.8405,2.86883e-08,0.000782767,1.2727,1.9091,PASSOU 2/2 (—/92%/87%),1.47383e-05,678.6926,2021-03-11,2025-02-07
3,CSMG3,r11_day_r11mini_CSMG3_open_tp2_0_sl2_0_cap3__3f__month_of_year=q1__prev_ret_5d_z20=rel_shock_up__sma20_vs_sma50=dn_1_5,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Mes do ano (trimestre): primeiro trimestre; Retorno 5D em z-score 20D: muito acima do normal; MM20 vs MM50: abaixo leve,"month_of_year,prev_ret_5d_z20,sma20_vs_sma50",42,90.4762,1.6190,9.5000,38,4,0,0.0000,0.0000,26,100.0000,2.0000,16,75.0000,1.0000,12,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,77.9346,7.77405e-08,0.00026605,1.2381,1.9048,PASSOU 2/2 (—/100%/75%),2.78109e-05,676.5333,2022-01-17,2025-02-07
1,CSNA3,r11_day_r11mini_CSNA3_close_tp2_0_sl2_0_cap3__3f__atr_return_5d=rel_dn__close_vs_sma20=dn_5_10__vol_ratio_5v20=very_low,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Retorno 5D normalizado por ATR: abaixo do normal; Fechamento vs MM20: abaixo forte; Volatilidade 5D vs 20D: muito baixo,"atr_return_5d,close_vs_sma20,vol_ratio_5v20",64,78.1250,1.1901,4.1735,50,12,28,85.7143,1.4286,16,75.0000,1.0000,20,70.0000,1.0082,10,100.0000,2.0000,INF,2,100.0000,2.0000,INF,66.5670,3.4008e-06,0.000782767,0.7551,1.5351,PASSOU 3/3 (85%/75%/70%),0.000276206,637.7313,2018-03-20,2026-01-02
2,CSNA3,r11_day_r11mini_CSNA3_close_tp2_0_sl2_0_cap3__3f__drawdown_20d=dd_10_15__range_position_10d=lower_band__sma5_vs_sma20=dn_5_10,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Queda desde maxima 20D: 10% a 15% abaixo da maxima; Posicao no range 10D: fechou na metade inferior; MM5 vs MM20: abaixo forte,"drawdown_20d,range_position_10d,sma5_vs_sma20",40,80.0000,1.3164,5.3879,32,6,14,85.7143,1.4286,2,100.0000,2.0000,24,75.0000,1.1939,14,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,65.2424,7.39258e-05,9.14331e-05,0.8582,1.7582,PASSOU 2/2 (85%/—/75%),0.00162727,636.1331,2018-08-29,2025-11-24
3,CSNA3,r11_day_r11mini_CSNA3_close_tp2_0_sl2_0_cap3__3f__atr_return_5d=rel_dn__drawdown_20d=dd_10_15__sma5_vs_sma20=dn_5_10,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Retorno 5D normalizado por ATR: abaixo do normal; Queda desde maxima 20D: 10% a 15% abaixo da maxima; MM5 vs MM20: abaixo forte,"atr_return_5d,drawdown_20d,sma5_vs_sma20",32,81.2500,1.2500,4.3333,26,6,12,66.6667,0.6667,4,100.0000,2.0000,16,87.5000,1.5000,10,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,64.6905,0.000203518,0.000782767,0.6250,1.7500,PASSOU 3/3 (66%/100%/87%),0.00280542,631.0610,2018-08-29,2025-11-24
1,CURY3,r11_day_r11mini_CURY3_close_tp2_0_sl2_0_cap3__3f__bb_position_20=near_high__range_ratio_20d=very_low__sma50_slope_10d=near,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Range vs media 20D: muito baixo; Inclinacao da MM50 em 10D: perto do equilibrio,"bb_position_20,range_ratio_20d,sma50_slope_10d",38,78.9474,1.2911,5.0886,30,6,0,0.0000,0.0000,20,90.0000,1.6000,18,66.6667,0.9480,10,100.0000,2.0000,INF,2,100.0000,2.0000,INF,63.6539,0.000179301,0.000782767,0.7648,1.7122,PASSOU 2/2 (—/90%/66%),0.0027424,629.0696,2021-01-12,2026-01-22
2,CURY3,r11_day_r11mini_CURY3_open_tp3_0_sl2_5_cap3__3f__positive_days_5d=soft_strong__range_position_20d=lower_band__sma5_vs_sma20=dn_1_5,open_tp3_0_sl2_5_cap3,open -> alvo 3% / stop 2.5% em ate 3 pregoes,open,target_stop_swing,3.0000,2.5000,3,3,Dias positivos nos ultimos 5 pregoes: 3 dias positivos em 5D; Posicao no range 20D: fechou na metade inferior; MM5 vs MM20: abaixo leve,"positive_days_5d,range_position_20d,sma5_vs_sma20",48,70.8333,1.3958,2.9143,34,14,4,100.0000,3.0000,24,75.0000,1.6250,20,60.0000,0.8000,16,100.0000,3.0000,INF,4,50.0000,0.2500,1.2000,56.8205,0.00194627,3.1686e-05,0.5938,2.0833,PASSOU 3/3 (100%/75%/60%),0.0109773,619.3780,2020-12-28,2026-05-15
3,CURY3,r11_day_r11mini_CURY3_close_tp2_0_sl2_0_cap2__3f__close_vs_ema21=up_5_10__close_vs_sma200=far_up__gap_pct=up_1_3,close_tp2_0_sl2_0_cap2,close -> alvo 2% / stop 2% em ate 2 pregoes,close,target_stop_swing,2.0000,2.0000,2,3,Fechamento vs EMA21: acima forte; Fechamento vs MM200: muito acima; Gap da abertura: alta de 1% a 3%,"close_vs_ema21,close_vs_sma200,gap_pct",40,75.0000,1.0874,3.6353,30,8,0,0.0000,0.0000,16,75.0000,1.0000,24,75.0000,1.1456,10,100.0000,2.0000,INF,2,0.0000,-2.0000,0.0000,59.8057,0.000782767,0.000782767,0.5311,1.5747,PASSOU 2/2 (—/75%/75%),0.00628626,615.6554,2022-09-09,2026-01-27
1,CXSE3,r11_day_r11day_CXSE3_open_tp1_0_sl2_0_cap1__3f__bb_position_20=near_high__compression_3v20=high__sma20_vs_sma50=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Compressao 3D vs 20D: alto; MM20 vs MM50: perto do equilibrio,"bb_position_20,compression_3v20,sma20_vs_sma50",44,95.4545,0.8636,10.5000,42,2,0,0.0000,0.0000,6,100.0000,1.0000,38,94.7368,0.8421,10,100.0000,1.0000,INF,10,100.0000,1.0000,INF,84.8647,8.21642e-10,0.000782767,0.6591,1.0000,PASSOU 2/2 (—/100%/94%),1.69048e-06,681.8564,2022-08-08,2026-04-09
2,CXSE3,r11_day_r11day_CXSE3_open_tp1_0_sl2_0_cap1__3f__close_location_prev=middle__close_vs_ema9=up_1_5__sma20_vs_sma50=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou no meio; Fechamento vs EMA9: acima leve; MM20 vs MM50: perto do equilibrio,"close_location_prev,close_vs_ema9,sma20_vs_sma50",40,95.0000,0.8500,9.5000,38,2,0,0.0000,0.0000,14,85.7143,0.5714,26,100.0000,1.0000,10,100.0000,1.0000,INF,4,100.0000,1.0000,INF,83.4958,6.29232e-09,0.000782767,0.6250,1.0000,PASSOU 2/2 (—/85%/100%),5.97565e-06,677.4769,2022-02-07,2026-04-10
3,CXSE3,r11_day_r11day_CXSE3_open_tp1_0_sl2_0_cap1__3f__bb_position_20=near_high__close_location_prev=middle__sma20_vs_sma50=near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Posicao do fechamento no candle: fechou no meio; MM20 vs MM50: perto do equilibrio,"bb_position_20,close_location_prev,sma20_vs_sma50",40,90.0000,0.7000,4.5000,36,4,0,0.0000,0.0000,10,80.0000,0.4000,30,93.3333,0.8000,12,100.0000,1.0000,INF,4,100.0000,1.0000,INF,76.9479,2.10372e-07,0.00026605,0.4000,0.9250,PASSOU 2/2 (—/80%/93%),5.10116e-05,656.8684,2022-02-07,2026-04-10
1,CYRE3,r11_day_r11mini_CYRE3_close_tp3_0_sl2_5_cap3__3f__close_vs_ema9=up_1_5__day_of_month_bucket=end__sma5_vs_sma20=up_1_5,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Fechamento vs EMA9: acima leve; Dia do mes (bucket): fim do mes; MM5 vs MM20: acima leve,"close_vs_ema9,day_of_month_bucket,sma5_vs_sma20",56,82.1429,2.0788,6.3920,46,8,40,85.0000,2.2603,2,100.0000,3.0000,14,71.4286,1.4286,10,100.0000,3.0000,INF,0,0.0000,0.0000,0.0000,70.1586,7.52986e-07,0.000782767,1.5572,2.5698,PASSOU 2/2 (85%/—/71%),0.000103217,664.9229,2018-01-26,2025-11-28
2,CYRE3,r11_day_r11day_CYRE3_open_tp1_0_sl2_0_cap1__3f__atr14_pct=extreme__drawdown_20d=dd_1_3__sma20_slope_5d=up_1_5,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,ATR14 em % do preco: extremo; Queda desde maxima 20D: 1% a 3% abaixo da maxima; Inclinacao da MM20 em 5D: acima leve,"atr14_pct,drawdown_20d,sma20_slope_5d",40,90.0000,0.7000,4.5000,36,4,16,87.5000,0.6250,4,100.0000,1.0000,20,90.0000,0.7000,10,100.0000,1.0000,INF,2,0.0000,-2.0000,0.0000,76.9479,2.10372e-07,0.000782767,0.4000,0.9250,PASSOU 3/3 (87%/100%/90%),5.10116e-05,656.0332,2018-01-10,2026-02-25
3,CYRE3,r11_day_r11mini_CYRE3_close_tp3_0_sl2_5_cap3__3f__drawdown_20d=near_high__rsi_14=neutral_high__sma5_vs_sma20=up_1_5,close_tp3_0_sl2_5_cap3,close -> alvo 3% / stop 2.5% em ate 3 pregoes,close,target_stop_swing,3.0000,2.5000,3,3,Queda desde maxima 20D: perto da maxima; RSI 14 periodos: RSI neutro alto; MM5 vs MM20: acima leve,"drawdown_20d,rsi_14,sma5_vs_sma20",62,77.4194,1.8461,4.8153,48,12,36,77.7778,1.9294,10,60.0000,0.8000,16,87.5000,2.3125,10,100.0000,3.0000,INF,2,0.0000,-2.5000,0.0000,65.5941,7.87809e-06,0.000782767,1.3138,2.3790,PASSOU 3/3 (77%/60%/87%),0.000451311,649.2822,2018-01-02,2026-02-20
1,DIRR3,r11_day_r11mini_DIRR3_close_tp2_0_sl2_0_cap3__3f__close_vs_ema21=up_5_10__dollar_volume_ratio_20d=low__volume_ratio_5v20=low,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA21: acima forte; Volume financeiro vs media 20D: baixo; Volume 5D vs 20D: baixo,"close_vs_ema21,dollar_volume_ratio_20d,volume_ratio_5v20",38,100.0000,2.0000,INF,38,0,28,100.0000,2.0000,6,100.0000,2.0000,4,100.0000,2.0000,24,83.3333,1.5000,10.0000,0,0.0000,0.0000,0.0000,90.8187,3.55138e-10,0.000545478,2.0000,2.0000,PASSOU 3/3 (100%/100%/100%),9.75019e-07,652.8837,2018-08-03,2025-10-30
2,DIRR3,r11_day_r11day_DIRR3_close_tp1_0_sl2_0_cap1__3f__close_location_prev=near_low__drawdown_20d=dd_3_6__sma5_vs_sma20=up_1_5,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou perto da minima; Queda desde maxima 20D: 3% a 6% abaixo da maxima; MM5 vs MM20: acima leve,"close_location_prev,drawdown_20d,sma5_vs_sma20",46,82.6087,0.4783,2.3750,38,8,26,76.9231,0.3077,10,80.0000,0.4000,10,100.0000,1.0000,10,100.0000,1.0000,INF,4,0.0000,-2.0000,0.0000,69.2764,4.86524e-06,0.000782767,0.1522,0.8043,PASSOU 3/3 (76%/80%/100%),0.000307505,631.0363,2018-01-03,2026-04-22
3,DIRR3,r11_day_r11mini_DIRR3_open_tp2_0_sl2_0_cap2__3f__range_position_10d=near_high__rebound_5d=reb_3_6__sma20_vs_sma50=up_1_5,open_tp2_0_sl2_0_cap2,open -> alvo 2% / stop 2% em ate 2 pregoes,open,target_stop_swing,2.0000,2.0000,2,3,Posicao no range 10D: fechou perto da maxima; Distancia desde minima 5D: 3% a 6% acima da minima; MM20 vs MM50: acima leve,"range_position_10d,rebound_5d,sma20_vs_sma50",64,75.0000,1.0679,3.4715,48,12,38,68.4211,0.8512,0,0.0000,0.0000,26,84.6154,1.3846,18,100.0000,2.0000,INF,0,0.0000,0.0000,0.0000,63.1835,3.1686e-05,1.10526e-05,0.6644,1.4429,PASSOU 2/2 (68%/—/84%),0.000891939,629.5879,2018-01-23,2025-11-14
1,EGIE3,r11_day_r11mini_EGIE3_open_tp2_0_sl2_0_cap3__3f__close_vs_sma20=up_5_10__positive_days_10d=strong__prev_ret_10d=shock_up,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs MM20: acima forte; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Retorno acumulado 10D: choque de alta,"close_vs_sma20,positive_days_10d,prev_ret_10d",44,81.8182,1.3864,6.0836,36,6,36,77.7778,1.2501,0,0.0000,0.0000,8,100.0000,2.0000,10,100.0000,2.0000,INF,16,12.5000,-1.5000,0.1429,68.0392,1.21603e-05,0.000782767,0.9888,1.7841,PASSOU 2/2 (77%/—/100%),0.000529781,644.0175,2018-11-12,2026-04-24
2,EGIE3,r11_day_r11day_EGIE3_open_tp1_0_sl2_0_cap1__3f__day_of_week=fri__prev_ret_1d_z20=rel_soft_up__range_position_20d=upper_band,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Dia da semana: sexta-feira; Retorno 1D em z-score 20D: levemente acima; Posicao no range 20D: fechou na metade superior,"day_of_week,prev_ret_1d_z20,range_position_20d",40,85.0000,0.7442,7.6103,34,2,18,77.7778,0.5276,6,100.0000,1.0000,16,87.5000,0.8919,10,100.0000,1.0000,INF,4,50.0000,-0.5000,0.5000,70.9274,4.77748e-06,0.000782767,0.5072,0.9471,PASSOU 3/3 (77%/100%/87%),0.000307505,638.8293,2018-01-19,2026-04-24
3,EGIE3,r11_day_r11day_EGIE3_open_tp1_0_sl1_5_cap1__3f__close_vs_sma200=up_1_5__vol_ratio_5v20=very_low__volume_spike_1d=low,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Fechamento vs MM200: acima leve; Volatilidade 5D vs 20D: muito baixo; Spike de volume vs maximo 5D: baixo,"close_vs_sma200,vol_ratio_5v20,volume_spike_1d",30,86.6667,0.7828,8.8278,26,2,12,100.0000,1.0000,10,80.0000,0.5000,8,75.0000,0.8104,14,100.0000,1.0000,INF,2,100.0000,1.0000,INF,70.3183,2.9532e-05,9.14331e-05,0.5075,0.9747,PASSOU 3/3 (100%/80%/75%),0.000891939,638.5552,2018-05-09,2026-05-20
1,ENEV3,r11_day_r11mini_ENEV3_close_tp2_0_sl2_0_cap3__3f__gap_filled_prev=gap_dn_filled__gap_vs_range20=rel_soft_dn__sma50_slope_20d=up_1_5,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Gap do candle de referencia preenchido: gap de baixa preenchido; Gap vs range medio 20D: levemente abaixo; Inclinacao da MM50 em 20D: acima leve,"gap_filled_prev,gap_vs_range20,sma50_slope_20d",56,78.5714,1.3540,6.0145,44,6,16,75.0000,1.6839,28,78.5714,1.1429,12,83.3333,1.4066,12,100.0000,2.0000,INF,6,33.3333,-0.6667,0.5000,66.1803,9.51298e-06,0.00026605,0.9854,1.6927,PASSOU 3/3 (75%/78%/83%),0.000521021,639.2488,2018-01-12,2026-03-11
2,ENEV3,r11_day_r11day_ENEV3_close_tp1_0_sl1_5_cap1__3f__dollar_volume_ratio_20d=extreme__sma50_slope_10d=up_1_5__volume_ratio_5v20=high,close_tp1_0_sl1_5_cap1,close -> alvo 1% / stop 1.5% em ate 1 pregao,close,target_stop_swing,1.0000,1.5000,1,3,Volume financeiro vs media 20D: extremo; Inclinacao da MM50 em 10D: acima leve; Volume 5D vs 20D: alto,"dollar_volume_ratio_20d,sma50_slope_10d,volume_ratio_5v20",30,86.6667,0.6667,4.3333,26,4,20,80.0000,0.5000,4,100.0000,1.0000,6,100.0000,1.0000,12,100.0000,1.0000,INF,2,0.0000,-1.5000,0.0000,70.3183,2.9532e-05,0.00026605,0.3333,0.9167,PASSOU 3/3 (80%/100%/100%),0.000891939,636.4460,2018-12-17,2026-01-22
3,ENEV3,r11_day_r11day_ENEV3_open_tp1_0_sl2_0_cap1__3f__body_ratio_prev=very_high__day_of_month_bucket=second_half__gap_vs_atr14=rel_near,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Corpo do candle de referencia: muito alto; Dia do mes (bucket): segunda metade; Gap vs ATR14: perto do normal,"body_ratio_prev,day_of_month_bucket,gap_vs_atr14",40,85.0000,0.5500,2.8333,34,6,22,90.9091,0.7273,6,100.0000,1.0000,12,66.6667,0.0000,10,100.0000,1.0000,INF,2,100.0000,1.0000,INF,70.9274,4.77748e-06,0.000782767,0.1750,0.8500,PASSOU 3/3 (90%/100%/66%),0.000307505,636.1717,2018-01-24,2026-02-20
1,ENGI11,r11_day_r11day_ENGI11_close_tp1_0_sl2_0_cap1__3f__days_since_options_expiry=settled__positive_days_10d=very_strong__rsi_14=high,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Dias desde vencimento de opcoes B3: ja distante do vencimento; Dias positivos nos ultimos 10 pregoes: 8 a 10 dias positivos em 10D; RSI 14 periodos: RSI alto,"days_since_options_expiry,positive_days_10d,rsi_14",36,83.3333,0.7187,7.2701,30,2,22,81.8182,0.6364,12,83.3333,0.8228,2,100.0000,1.0000,12,83.3333,0.5000,2.5000,0,0.0000,0.0000,0.0000,68.1089,3.1686e-05,0.0104606,0.4670,0.9167,PASSOU 2/2 (81%/83%/—),0.000891939,559.2206,2018-01-23,2025-10-27
2,ENGI11,r11_day_r11day_ENGI11_close_tp1_0_sl1_5_cap1__3f__close_vs_ema200=up_1_5__compression_3v20=normal__vol_ratio_5v20=very_low,close_tp1_0_sl1_5_cap1,close -> alvo 1% / stop 1.5% em ate 1 pregao,close,target_stop_swing,1.0000,1.5000,1,3,Fechamento vs EMA200: acima leve; Compressao 3D vs 20D: normal; Volatilidade 5D vs 20D: muito baixo,"close_vs_ema200,compression_3v20,vol_ratio_5v20",52,76.9231,0.5568,3.2651,40,8,22,81.8182,0.6463,24,75.0000,0.3750,6,66.6667,0.9556,12,83.3333,0.5833,3.3333,0,0.0000,0.0000,0.0000,63.8660,5.16287e-05,0.0104606,0.2951,0.7784,PASSOU 3/3 (81%/75%/66%),0.0013069,545.9497,2018-06-21,2025-07-25
