ticker,strategy_code,template_code,template_label,entry_rule,exit_mode,target_pct,stop_pct,holding_days,state_size,state_signature,feature_keys,m_trades,m_success,m_win_pct,m_avg_return_pct,m_net_return_pct,m_take_profit,m_stop_loss,m_profit_factor,m_returns,m1_trades,m1_success,m1_win_pct,m1_avg_return_pct,m2_trades,m2_success,m2_win_pct,m2_avg_return_pct,m3_trades,m3_success,m3_win_pct,m3_avg_return_pct,v_trades,v_success,v_win_pct,v_avg_return_pct,v_profit_factor,v_returns,o_trades,o_success,o_win_pct,o_avg_return_pct,o_profit_factor,o_returns,first_trade_date,last_trade_date,wilson_ci95_lower_pct,binomial_p_mining,binomial_p_val,bootstrap_avg_return_lower_pct,bootstrap_avg_return_upper_pct,walk_forward_status,fdr_q_value,final_score
ALOS3,r11_day_r11day_ALOS3_open_tp1_0_sl2_0_same_day__3f__close_vs_ema200=up_5_10__close_vs_ema9=up_1_5__prev_ret_1d_z20=rel_near,open_tp1_0_sl2_0_same_day,open -> alvo 1% / stop 2% no mesmo dia,open,target_stop_same_day,1.0000,2.0000,0,3,Fechamento vs EMA200: acima forte; Fechamento vs EMA9: acima leve; Retorno 1D em z-score 20D: perto do normal,"close_vs_ema200,close_vs_ema9,prev_ret_1d_z20",30,22,73.3333,0.5558,16.6734,22,2,3.6112,1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.190118;-0.190118;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.529320;0.529320;1.000000;1.000000;-1.002505;-1.002505,0,0,0.0000,0.0000,18,14,77.7778,0.5344,12,8,66.6667,0.5878,10,8,80.0000,0.6590,5.6720,-0.705217;-0.705217;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,0.0000,,2021-05-27,2025-08-18,55.5517,0.00529359,0.0288897,0.2109,0.8332,PASSOU 2/2 (—/77%/66%),0.0195822,506.9218
CYRE3,r11_day_r11mini_CYRE3_open_tp2_0_sl2_0_cap3__3f__bb_position_20=near_high__close_vs_sma5=near__sma5_vs_sma20=up_1_5,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Fechamento vs MM5: perto do equilibrio; MM5 vs MM20: acima leve,"bb_position_20,close_vs_sma5,sma5_vs_sma20",52,36,69.2308,0.8417,43.7661,36,14,2.5501,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-0.116967;-0.116967;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,24,18,75.0000,1.0000,2,0,0.0000,-0.1170,26,18,69.2308,0.7692,18,14,77.7778,1.1111,3.5000,-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,0.0000,,2018-01-02,2025-11-04,55.7302,0.00277289,0.00921105,0.3439,1.3032,PASSOU 2/2 (75%/—/69%),0.0133754,506.8862
ENEV3,r11_day_r11day_ENEV3_close_tp1_0_sl2_0_cap1__3f__atr_return_5d=rel_shock_up__rsi_14=high__sma50_slope_10d=up_1_5,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Retorno 5D normalizado por ATR: muito acima do normal; RSI 14 periodos: RSI alto; Inclinacao da MM50 em 10D: acima leve,"atr_return_5d,rsi_14,sma50_slope_10d",58,44,75.8621,0.4537,26.3159,44,8,2.3394,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.981547;0.981547;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.574720;-0.574720;1.000000;1.000000;-1.248869;-1.248869;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;-2.000000;-2.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,36,28,77.7778,0.6199,20,14,70.0000,0.1000,2,2,100.0000,1.0000,44,32,72.7273,0.5375,3.5912,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.475548;-0.475548;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.447427;-0.447427;1.000000;1.000000;0.387821;0.387821;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.792078;-0.792078;-0.848304;-0.848304;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000,14,8,57.1429,0.2858,1.8074,1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;-0.478091;-0.478091;1.000000;1.000000;1.000000;1.000000;0.479002;0.479002,2018-12-07,2026-04-14,63.4698,4.08954e-05,0.00128448,0.1438,0.7218,PASSOU 2/2 (77%/70%/—),0.00111106,506.8773
CYRE3,r11_day_r11mini_CYRE3_open_tp2_0_sl2_0_cap3__3f__inside_bar_prev=inside__intraday_return_prev=flat__prev_ret_1d_z20=rel_soft_dn,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Candle de referencia em inside bar: candle interno; Retorno intraday do candle de referencia: neutro; Retorno 1D em z-score 20D: levemente abaixo,"inside_bar_prev,intraday_return_prev,prev_ret_1d_z20",58,42,72.4138,0.8966,52.0000,42,16,2.6250,2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000,30,20,66.6667,0.6667,12,8,66.6667,0.6667,16,14,87.5000,1.5000,16,12,75.0000,1.0000,3.0000,2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,2,0,0.0000,-2.0000,0.0000,-2.000000;-2.000000,2018-01-10,2026-02-24,59.7951,0.000320172,0.0227501,0.4138,1.3103,PASSOU 3/3 (66%/66%/87%),0.00392388,506.8618
VIVT3,r11_day_r11mini_VIVT3_open_tp2_0_sl2_0_cap3__3f__month_of_year=q1__range_position_5d=upper_band__volume_ratio_20d=very_low,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Mes do ano (trimestre): primeiro trimestre; Posicao no range 5D: fechou na metade superior; Volume vs media 20D: muito baixo,"month_of_year,range_position_5d,volume_ratio_20d",70,54,77.1429,1.0857,76.0000,54,16,3.3750,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,54,38,70.3704,0.8148,10,10,100.0000,2.0000,6,6,100.0000,2.0000,20,14,70.0000,0.8000,2.3333,-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,4,2,50.0000,0.0000,1.0000,2.000000;2.000000;-2.000000;-2.000000,2018-01-09,2026-03-05,66.0494,2.79059e-06,0.0368191,0.6857,1.4286,PASSOU 3/3 (70%/100%/100%),0.000236726,506.8564
BRAV3,r11_day_r11mini_BRAV3_close_tp2_0_sl1_5_cap3__3f__bb_position_20=near_high__prev_ret_10d=up_5_8__rsi_14=neutral_high,close_tp2_0_sl1_5_cap3,close -> alvo 2% / stop 1.5% em ate 3 pregoes,close,target_stop_swing,2.0000,1.5000,3,3,Posicao nas Bandas de Bollinger 20D: fechou perto da maxima; Retorno acumulado 10D: alta de 5% a 8%; RSI 14 periodos: RSI neutro alto,"bb_position_20,prev_ret_10d,rsi_14",46,32,69.5652,0.9348,43.0000,32,14,3.0476,-1.500000;-1.500000;2.000000;2.000000;2.000000;2.000000;-1.500000;-1.500000;2.000000;2.000000;-1.500000;-1.500000;-1.500000;-1.500000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-1.500000;-1.500000;2.000000;2.000000;-1.500000;-1.500000;2.000000;2.000000;2.000000;2.000000;-1.500000;-1.500000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,0,0,0.0000,0.0000,26,18,69.2308,0.9231,20,14,70.0000,0.9500,18,14,77.7778,1.2222,4.6667,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-1.500000;-1.500000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-1.500000;-1.500000;2.000000;2.000000,4,0,0.0000,-1.5000,0.0000,-1.500000;-1.500000;-1.500000;-1.500000,2021-02-08,2026-03-11,55.1941,0.00397776,0.00921105,0.4022,1.3913,PASSOU 2/2 (—/69%/70%),0.0166328,506.8553
RENT3,r11_day_r11mini_RENT3_open_tp2_0_sl2_0_cap3__3f__close_vs_ema9=dn_1_5__day_of_week=tue__gap_pct=flat,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA9: abaixo leve; Dia da semana: terca-feira; Gap da abertura: neutro,"close_vs_ema9,day_of_week,gap_pct",102,66,64.7059,0.5882,60.0000,66,36,1.8333,2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000,34,22,64.7059,0.5882,22,14,63.6364,0.5455,46,30,65.2174,0.6087,18,14,77.7778,1.3982,7.2919,2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;0.583802;0.583802;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,2,2,100.0000,2.0000,INF,2.000000;2.000000,2018-06-12,2026-03-17,55.0521,0.00148692,0.00921105,0.2353,0.9412,PASSOU 3/3 (64%/63%/65%),0.00953151,506.8541
CXSE3,r11_day_r11day_CXSE3_open_tp1_0_sl1_5_cap1__3f__drawdown_10d=near_high__prev_ret_2d=up_1_3__upper_wick_ratio_prev=low,open_tp1_0_sl1_5_cap1,open -> alvo 1% / stop 1.5% em ate 1 pregao,open,target_stop_swing,1.0000,1.5000,1,3,Queda desde maxima 10D: perto da maxima; Retorno acumulado 2D: alta de 1% a 3%; Pavio superior do candle: baixo,"drawdown_10d,prev_ret_2d,upper_wick_ratio_prev",30,22,73.3333,0.3971,11.9125,22,6,2.1809,1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.500000;-1.500000;-1.500000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.500000;-0.260387;1.000000;1.000000;1.000000;1.000000;-0.827133;1.000000;1.000000;1.000000;-1.500000;-1.500000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,8,7,87.5000,0.6875,22,15,68.1818,0.2915,15,12,80.0000,0.6000,4.0000,1.000000;-1.500000;1.000000;1.000000;-1.500000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.000006;1.000000;1.000000;1.000000;1.000000,3,1,33.3333,-0.6667,0.3333,-1.500000;1.000000;-1.500000,2021-06-23,2026-05-21,55.5517,0.00529359,0.0100684,0.0413,0.7724,PASSOU 2/2 (—/87%/68%),0.0195822,506.8484
PSSA3,r11_day_r11mini_PSSA3_open_tp2_0_sl2_0_cap3__3f__close_vs_ema200=up_1_5__gap_pct=flat__volume_ratio_20d=very_low,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Fechamento vs EMA200: acima leve; Gap da abertura: neutro; Volume vs media 20D: muito baixo,"close_vs_ema200,gap_pct,volume_ratio_20d",96,64,66.6667,0.8165,78.3812,64,26,2.4921,2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;0.723259;0.723259;2.000000;2.000000;-0.265765;-0.265765;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;0.733086;0.733086,36,24,66.6667,0.6667,16,12,75.0000,1.0000,44,28,63.6364,0.8723,24,18,75.0000,1.6873,87.8602,2.000000;2.000000;-0.233101;-0.233101;1.406361;1.406361;1.073914;1.073914;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,20,12,60.0000,0.7370,2.5057,2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-0.894855;-0.894855;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;0.265084;0.265084,2018-07-03,2026-05-22,56.7563,0.000545478,0.00715294,0.4511,1.1498,PASSOU 3/3 (66%/75%/63%),0.00502902,506.8451
CMIG4,r11_day_r11day_CMIG4_open_tp1_0_sl2_0_cap1__3f__atr_return_1d=rel_soft_up__volume_ratio_20d=very_low__volume_ratio_5v20=low,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Retorno 1D normalizado por ATR: levemente acima; Volume vs media 20D: muito baixo; Volume 5D vs 20D: baixo,"atr_return_1d,volume_ratio_20d,volume_ratio_5v20",52,38,73.0769,0.3764,19.5714,38,8,2.0620,1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;-0.651224;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.410403;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;-2.000000;1.000000;1.000000;-0.788647;-0.315686;-2.000000;1.000000;-0.087106;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.175567,29,23,79.3103,0.4806,8,6,75.0000,0.2500,15,9,60.0000,0.2422,13,10,76.9231,0.6168,4.5335,1.000000;1.000000;1.000000;1.000000;0.287903;1.000000;1.000000;1.000000;-2.000000;-0.269298;1.000000;1.000000;1.000000,3,3,100.0000,1.0000,INF,1.000000;1.000000;1.000000,2018-03-08,2026-04-08,59.7475,0.0004371,0.0261017,0.0671,0.6778,PASSOU 3/3 (79%/75%/60%),0.00458611,506.8350
VIVT3,r11_day_r11day_VIVT3_open_tp1_0_sl2_0_cap1__3f__close_location_prev=middle__positive_days_10d=strong__sma20_slope_5d=up_1_5,open_tp1_0_sl2_0_cap1,open -> alvo 1% / stop 2% em ate 1 pregao,open,target_stop_swing,1.0000,2.0000,1,3,Posicao do fechamento no candle: fechou no meio; Dias positivos nos ultimos 10 pregoes: 6 a 7 dias positivos em 10D; Inclinacao da MM20 em 5D: acima leve,"close_location_prev,positive_days_10d,sma20_slope_5d",43,31,72.0930,0.4913,21.1253,31,4,2.9248,0.298014;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.200894;-0.200537;1.000000;1.000000;1.000000;1.000000;-2.000000;-0.593189;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.601737;-0.601201;1.000000;-2.000000;-0.889704;-0.690674;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000,11,9,81.8182,0.6635,10,8,80.0000,0.8000,22,14,63.6364,0.2649,14,11,78.5714,0.5458,2.9102,1.000000;0.640785;1.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000,2,2,100.0000,1.0000,INF,1.000000;1.000000,2018-11-08,2026-02-05,57.3087,0.00188098,0.0162547,0.2006,0.7769,PASSOU 3/3 (81%/80%/63%),0.0109228,506.8148
B3SA3,r11_day_r11mini_B3SA3_close_tp2_0_sl2_0_cap3__3f__atr_return_1d=rel_soft_dn__body_ratio_prev=mid__rebound_10d=reb_3_6,close_tp2_0_sl2_0_cap3,close -> alvo 2% / stop 2% em ate 3 pregoes,close,target_stop_swing,2.0000,2.0000,3,3,Retorno 1D normalizado por ATR: levemente abaixo; Corpo do candle de referencia: medio; Distancia desde minima 10D: 3% a 6% acima da minima,"atr_return_1d,body_ratio_prev,rebound_10d",98,68,69.3878,0.8093,79.3118,68,28,2.3991,-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-0.344104;-0.344104;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000,46,32,69.5652,0.7826,34,24,70.5882,0.9209,18,12,66.6667,0.6667,16,12,75.0000,1.0000,3.0000,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000,4,4,100.0000,2.0000,INF,2.000000;2.000000;2.000000;2.000000,2018-03-14,2026-02-26,59.6754,6.18963e-05,0.0227501,0.4490,1.1767,PASSOU 3/3 (69%/70%/66%),0.0014929,506.7843
CXSE3,r11_day_r11day_CXSE3_close_tp1_0_sl2_0_cap1__3f__close_vs_ema9=up_1_5__close_vs_sma5=up_1_5__prev_ret_2d=up_3_5,close_tp1_0_sl2_0_cap1,close -> alvo 1% / stop 2% em ate 1 pregao,close,target_stop_swing,1.0000,2.0000,1,3,Fechamento vs EMA9: acima leve; Fechamento vs MM5: acima leve; Retorno acumulado 2D: alta de 3% a 5%,"close_vs_ema9,close_vs_sma5,prev_ret_2d",92,60,65.2174,0.3063,28.1754,60,12,1.8418,1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;-0.366290;-0.366290;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.224943;-1.224943;1.000000;1.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-0.954652;-0.954652;0.468360;0.468360;0.115187;0.115187;-0.693629;-0.693629;1.000000;1.000000;-1.017587;-1.017587;1.000000;1.000000;1.000000;1.000000;0.239439;0.239439;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.000000;1.000000;1.000000;1.000000;1.000000;-0.478172;-0.478172;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,0,0,0.0000,0.0000,42,28,66.6667,0.1645,50,32,64.0000,0.4253,20,16,80.0000,0.5732,3.5266,-0.268453;-0.268453;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,4,4,100.0000,1.0000,INF,1.000000;1.000000;1.000000;1.000000,2021-06-18,2026-04-09,55.0525,0.00175471,0.00364523,0.0830,0.5239,PASSOU 2/2 (—/66%/64%),0.0103163,506.7761
PSSA3,r11_day_r11mini_PSSA3_open_tp2_0_sl2_0_cap3__3f__bb_position_20=middle__prev_ret_5d=up_1_3__sma50_slope_10d=near,open_tp2_0_sl2_0_cap3,open -> alvo 2% / stop 2% em ate 3 pregoes,open,target_stop_swing,2.0000,2.0000,3,3,Posicao nas Bandas de Bollinger 20D: fechou no meio; Retorno acumulado 5D: alta de 1% a 3%; Inclinacao da MM50 em 10D: perto do equilibrio,"bb_position_20,prev_ret_5d,sma50_slope_10d",64,46,71.8750,0.8750,56.0000,46,18,2.5556,2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,34,22,64.7059,0.5882,14,10,71.4286,0.8571,16,14,87.5000,1.5000,16,12,75.0000,1.0000,3.0000,-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000;2.000000,12,4,33.3333,0.0815,1.1223,-2.000000;-2.000000;2.000000;2.000000;2.000000;2.000000;-2.000000;-2.000000;0.224209;0.224209;0.265084;0.265084,2018-05-08,2026-05-22,59.8658,0.000232673,0.0227501,0.3750,1.3125,PASSOU 3/3 (64%/71%/87%),0.00313374,506.7635
ABEV3,r11_day_r11day_ABEV3_open_tp1_0_sl2_0_same_day__2f__sma5_vs_sma20=near__gap_vs_atr14=rel_soft_dn,open_tp1_0_sl2_0_same_day,open -> alvo 1% / stop 2% no mesmo dia,open,target_stop_same_day,1.0000,2.0000,0,2,MM5 vs MM20: perto do equilibrio; Gap vs ATR14: levemente abaixo,"sma5_vs_sma20,gap_vs_atr14",84,56,66.6667,0.3216,27.0147,56,10,1.8666,0.183490;1.000000;-0.732600;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;0.799995;-2.000000;1.000000;-1.464790;1.000000;1.000000;-1.322751;-0.695937;1.000000;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-1.334104;-1.655829;1.000000;-2.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000;1.000000;-2.000000;1.000000;1.000000;-0.194803;1.000000;1.000000;1.000000;-2.000000;1.000000;-2.000000;1.000000;1.000000;1.000000;1.000000;-0.775189;0.816028;-0.669637;0.310559;1.000000;1.000000;1.000000;-1.385494;1.000000;1.000000;1.000000;-0.385804;1.000000;1.000000;1.000000;1.000000;0.078495;1.000000;1.000000;-0.159748;1.000000;1.000000;-0.397142,27,18,66.6667,0.3247,27,19,70.3704,0.2154,30,19,63.3333,0.4144,19,15,78.9474,0.7183,11.0953,1.000000;-0.272725;1.000000;1.000000;1.000000;1.000000;-0.214437;1.000000;-0.292397;1.000000;1.000000;-0.572361;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000,1,1,100.0000,1.0000,INF,1.000000,2018-01-29,2026-04-02,56.0526,0.00112518,0.00580847,0.0808,0.5429,PASSOU 3/3 (66%/70%/63%),0.00788197,506.7555
